compound,neg,neu,pos,recommendationid
-0.7538,0.176,0.764,0.06,49293952
0.0,0.0,1.0,0.0,21656740
0.0,0.0,1.0,0.0,71357650
0.7096,0.0,0.576,0.424,84700272
0.8176,0.074,0.602,0.324,100777094
0.0,0.0,1.0,0.0,87107106
0.5106,0.0,0.377,0.623,71987469
-0.4824,0.138,0.785,0.077,50411677
0.8316,0.0,0.506,0.494,17545222
-0.0387,0.152,0.653,0.195,86556800
0.5106,0.0,0.602,0.398,10148918
-0.1173,0.096,0.826,0.079,50710928
0.792,0.103,0.78,0.117,49985495
-0.7783,0.405,0.595,0.0,94312491
-0.5362,0.634,0.366,0.0,49329935
-0.2946,0.265,0.499,0.236,51438839
-0.4023,0.73,0.27,0.0,49288790
0.8929,0.063,0.759,0.178,59114046
0.0,0.0,1.0,0.0,45321536
0.0,0.0,1.0,0.0,65240238
0.8275,0.101,0.573,0.327,49938017
-0.7119,0.248,0.537,0.215,49310744
-0.2481,0.156,0.734,0.11,43155883
-0.0574,0.094,0.78,0.125,47953279
-0.8743,0.221,0.689,0.09,43135445
0.4404,0.0,0.0,1.0,57246886
-0.7964,0.78,0.22,0.0,48881913
-0.7263,0.259,0.658,0.083,50119215
0.9969,0.078,0.803,0.12,50036682
0.8671,0.0,0.647,0.353,49290779
-0.3895,0.299,0.568,0.133,43971114
0.9753,0.113,0.697,0.19,50108900
0.3612,0.0,0.545,0.455,52245636
0.4451,0.0,0.816,0.184,22603954
0.8641,0.0,0.722,0.278,89469425
0.9655,0.033,0.779,0.187,43389232
0.97,0.035,0.767,0.199,21612515
0.4019,0.0,0.27,0.73,9799603
0.9888,0.007,0.767,0.226,48424531
-0.3248,0.106,0.777,0.117,45598196
-0.9823,0.151,0.764,0.085,48649645
0.0854,0.042,0.907,0.051,51453229
0.0,0.0,1.0,0.0,70944579
-0.9253,0.159,0.724,0.116,49015988
0.7955,0.0,0.755,0.245,15556365
0.8788,0.0,0.247,0.753,32276036
-0.9774,0.084,0.887,0.029,50119396
0.9139,0.0,0.611,0.389,14557281
0.2838,0.042,0.866,0.092,50209097
0.9019,0.118,0.705,0.177,50035604
0.8957,0.0,0.621,0.379,12838674
-0.3004,0.187,0.718,0.095,17479783
0.4469,0.12,0.705,0.175,55053316
0.9319,0.039,0.695,0.265,61556934
-0.4215,0.177,0.823,0.0,50221663
0.5574,0.0,0.581,0.419,69143864
0.9647,0.016,0.752,0.232,48783425
0.9138,0.041,0.848,0.111,12732283
0.0,0.0,1.0,0.0,14057905
0.0,0.0,1.0,0.0,50449374
0.1548,0.107,0.773,0.12,105396662
-0.2459,0.05,0.911,0.039,31229338
-0.9753,0.23,0.727,0.043,18525016
0.6369,0.0,0.543,0.457,49322518
0.9549,0.066,0.824,0.109,49323135
0.659,0.0,0.532,0.468,9712141
0.1027,0.239,0.444,0.317,49947522
-0.4666,0.066,0.889,0.045,43636775
0.9617,0.094,0.77,0.136,49402354
-0.8718,0.254,0.746,0.0,50055760
0.6249,0.0,0.196,0.804,78041885
-0.6985,0.149,0.851,0.0,49304109
-0.3818,0.39,0.39,0.221,49489357
0.9674,0.044,0.824,0.132,43700431
0.54,0.0,0.721,0.279,14089215
0.9811,0.014,0.863,0.123,57979244
0.7269,0.125,0.667,0.208,125508154
0.6696,0.0,0.182,0.818,14599050
0.0,0.0,1.0,0.0,8612144
0.9894,0.071,0.741,0.189,44899469
0.9473,0.009,0.846,0.145,10408828
0.0,0.0,1.0,0.0,7484426
0.0,0.0,1.0,0.0,43637186
0.6966,0.071,0.833,0.096,49322082
0.0,0.0,1.0,0.0,43770250
-0.7732,0.354,0.562,0.084,49589436
0.9802,0.046,0.837,0.117,12488456
0.6245,0.104,0.779,0.117,48810898
-0.338,0.139,0.783,0.078,50557937
-0.1027,0.081,0.819,0.1,49345820
-0.5423,1.0,0.0,0.0,49035899
-0.3321,0.101,0.899,0.0,19218914
0.9846,0.042,0.738,0.22,49285715
0.0,0.0,1.0,0.0,40964109
-0.1717,0.11,0.773,0.117,86084209
0.5106,0.0,0.233,0.767,120638900
0.8475,0.046,0.814,0.14,48141801
0.2023,0.321,0.256,0.423,58220767
0.1027,0.338,0.27,0.392,128706023
0.6249,0.0,0.773,0.227,115462427
-0.8451,0.133,0.793,0.074,48992911
0.6369,0.151,0.411,0.438,56436705
0.8963,0.091,0.772,0.137,49333801
0.0,0.0,1.0,0.0,49350874
-0.9431,0.167,0.756,0.077,49301709
-0.5729,0.252,0.748,0.0,43968280
0.6597,0.0,0.856,0.144,68017668
0.7003,0.0,0.408,0.592,69706744
-0.7757,0.575,0.425,0.0,103150616
-0.34,0.529,0.147,0.324,58099014
-0.9001,0.12,0.828,0.052,26225067
0.0,0.0,1.0,0.0,91494230
0.2508,0.097,0.805,0.097,50881929
0.9714,0.081,0.799,0.121,50470063
0.9374,0.041,0.874,0.086,52559916
0.9897,0.024,0.759,0.217,45317333
-0.8053,0.16,0.676,0.164,47162868
0.8516,0.0,0.829,0.171,49321023
-0.7506,0.143,0.825,0.033,49304280
0.9161,0.105,0.758,0.137,25038310
0.7351,0.0,0.326,0.674,142387365
-0.7845,0.315,0.685,0.0,34028083
0.5994,0.0,0.824,0.176,49284992
-0.7549,0.118,0.813,0.069,50035143
0.7947,0.08,0.768,0.152,49297853
0.5514,0.048,0.834,0.118,48306713
-0.0015,0.152,0.696,0.152,49306733
0.2283,0.083,0.786,0.131,25042383
0.7003,0.0,0.655,0.345,31674880
-0.2086,0.098,0.806,0.096,49325410
0.9919,0.107,0.734,0.158,51038970
0.4939,0.0,0.897,0.103,76904725
0.5379,0.056,0.798,0.146,49304614
0.6808,0.0,0.263,0.737,26583704
-0.6126,0.188,0.708,0.104,41516420
0.6808,0.0,0.588,0.412,150010183
-0.4767,0.22,0.78,0.0,47481412
-0.1027,0.298,0.439,0.263,49327024
0.9431,0.072,0.833,0.095,49310001
0.0,0.0,1.0,0.0,9739870
0.8422,0.0,0.839,0.161,14603460
0.6249,0.0,0.196,0.804,84994721
-0.7721,0.13,0.816,0.055,49589905
0.8176,0.091,0.726,0.182,49305888
0.0,0.0,1.0,0.0,33111209
0.0,0.0,1.0,0.0,49141084
0.8642,0.1,0.686,0.214,48623632
0.9739,0.076,0.764,0.16,51122047
0.0691,0.047,0.894,0.059,55187414
0.6892,0.0,0.719,0.281,7516370
0.9401,0.06,0.817,0.123,50076153
-0.0516,0.195,0.664,0.142,49994194
0.0,0.0,1.0,0.0,148974938
0.3534,0.137,0.689,0.174,50052040
-0.6372,0.132,0.815,0.053,48611869
0.8346,0.067,0.794,0.138,50034510
0.8264,0.0,0.707,0.293,21105089
0.25,0.0,0.333,0.667,45398321
0.0,0.0,1.0,0.0,44153397
0.6486,0.0,0.71,0.29,20920850
0.0,0.0,1.0,0.0,50053524
0.2748,0.204,0.438,0.358,49466699
0.5994,0.0,0.647,0.353,51049266
0.5719,0.138,0.657,0.206,49325811
0.0,0.0,1.0,0.0,43747796
-0.3612,0.172,0.828,0.0,49288901
0.9719,0.0,0.61,0.39,21738782
0.4404,0.0,0.0,1.0,160503277
0.0772,0.106,0.773,0.121,63228256
0.3182,0.0,0.303,0.697,114956799
0.2846,0.0,0.65,0.35,8942360
0.7351,0.0,0.617,0.383,38938227
0.4404,0.0,0.256,0.744,26687944
-0.7906,0.153,0.756,0.09,50699198
0.8555,0.0,0.427,0.573,101894416
0.9786,0.0,0.74,0.26,14939925
0.5563,0.0,0.527,0.473,52039287
-0.7291,0.194,0.678,0.128,49554032
-0.9459,0.256,0.632,0.111,49481461
-0.824,0.119,0.77,0.111,55042343
0.7779,0.037,0.838,0.126,43449544
0.8195,0.02,0.849,0.131,10817511
0.9571,0.019,0.692,0.29,143306584
0.4404,0.0,0.256,0.744,49475515
0.0,0.0,1.0,0.0,56221146
-0.5549,0.073,0.859,0.068,50055768
0.4019,0.0,0.0,1.0,132408768
-0.765,0.113,0.836,0.052,51249346
-0.1027,0.097,0.903,0.0,46684973
0.9148,0.0,0.439,0.561,19201191
0.0,0.0,1.0,0.0,48947412
-0.4754,0.12,0.819,0.061,48773724
0.4404,0.0,0.0,1.0,9125018
0.5262,0.111,0.751,0.138,51049265
0.5859,0.0,0.568,0.432,20499051
0.0,0.0,1.0,0.0,89016907
-0.34,0.091,0.856,0.052,55027952
-0.4404,0.302,0.698,0.0,96071915
-0.5423,0.241,0.759,0.0,48231199
-0.3865,0.208,0.792,0.0,46965177
-0.1779,0.206,0.633,0.161,48495219
0.886,0.0,0.62,0.38,9163159
0.6249,0.0,0.494,0.506,14411062
0.0,0.0,1.0,0.0,51047252
0.9624,0.059,0.823,0.119,49495917
0.0,0.0,1.0,0.0,10853867
0.9946,0.078,0.772,0.15,50154336
0.8261,0.08,0.777,0.142,44940191
0.4404,0.0,0.0,1.0,16819042
-0.4767,0.608,0.392,0.0,45274384
0.944,0.0,0.652,0.348,32093092
-0.9299,0.108,0.814,0.078,24207203
0.4404,0.0,0.775,0.225,80577701
0.7574,0.118,0.444,0.438,57937635
-0.5267,0.118,0.882,0.0,49287297
0.4404,0.0,0.256,0.744,33174268
-0.8378,0.28,0.645,0.075,49377655
0.9578,0.028,0.751,0.22,50037709
0.0,0.0,1.0,0.0,15155865
-0.7096,1.0,0.0,0.0,49521914
0.4404,0.0,0.58,0.42,38289405
0.4939,0.0,0.238,0.762,14588157
0.9484,0.04,0.799,0.16,50034893
0.4116,0.159,0.689,0.152,22015911
-0.2618,0.125,0.761,0.115,49683775
0.2644,0.08,0.819,0.101,44904877
0.9194,0.064,0.766,0.17,49300089
0.5563,0.0,0.218,0.782,57256226
0.5106,0.0,0.233,0.767,70222690
-0.3765,0.107,0.757,0.135,51449132
0.4019,0.0,0.0,1.0,81554642
0.4019,0.0,0.0,1.0,60629436
0.9185,0.092,0.733,0.175,49287433
0.8074,0.046,0.749,0.205,133106341
0.6508,0.153,0.596,0.252,50425933
0.0,0.0,1.0,0.0,49857514
0.9485,0.037,0.652,0.31,49285415
-0.7599,0.19,0.764,0.046,49304836
0.0,0.0,1.0,0.0,11267804
-0.4404,0.116,0.884,0.0,50386238
-0.9734,0.16,0.81,0.031,50034642
0.5928,0.107,0.72,0.172,49339917
0.9549,0.079,0.75,0.172,51428590
0.4404,0.0,0.0,1.0,61835037
-0.0516,0.074,0.926,0.0,18102147
0.4215,0.0,0.741,0.259,14793078
-0.5719,0.787,0.213,0.0,49487159
0.3781,0.051,0.844,0.105,44107905
0.8555,0.0,0.517,0.483,39946949
0.5093,0.0,0.233,0.767,68465523
0.7906,0.0,0.731,0.269,48066072
0.8316,0.053,0.799,0.149,21844896
0.5859,0.0,0.725,0.275,103922933
-0.7351,0.287,0.617,0.096,49465560
0.4767,0.0,0.659,0.341,80750470
-0.2535,0.046,0.925,0.029,113170351
0.8167,0.039,0.842,0.119,47579063
0.2732,0.0,0.884,0.116,60845847
0.9911,0.074,0.67,0.256,51087255
0.4699,0.0,0.877,0.123,51210652
-0.4019,0.167,0.735,0.098,55021080
0.5562,0.0,0.662,0.338,10001854
-0.7096,0.222,0.7,0.079,44608943
0.9022,0.0,0.764,0.236,49467650
0.9962,0.06,0.765,0.175,49539292
0.0,0.0,1.0,0.0,26635713
0.1901,0.0,0.907,0.093,73058660
0.1174,0.053,0.892,0.055,49797347
0.0,0.0,1.0,0.0,49291439
0.765,0.0,0.645,0.355,8468217
-0.1995,0.076,0.865,0.059,49108762
0.7003,0.0,0.256,0.744,104744732
-0.4019,0.125,0.767,0.108,142163059
0.1883,0.1,0.79,0.11,43418655
0.8356,0.0,0.82,0.18,18115849
0.2413,0.065,0.827,0.108,50221762
0.93,0.0,0.685,0.315,29450397
-0.5975,0.135,0.765,0.1,50714752
0.1278,0.168,0.656,0.176,50551571
0.2263,0.19,0.567,0.244,47161764
-0.5284,0.091,0.823,0.086,42581992
-0.2523,0.108,0.764,0.128,55128784
0.4215,0.0,0.263,0.737,77444133
0.9691,0.121,0.705,0.174,49362702
-0.4887,0.078,0.885,0.037,43868657
0.4404,0.0,0.256,0.744,31067454
0.89,0.028,0.811,0.162,47988898
0.9933,0.027,0.836,0.137,46834147
0.854,0.107,0.616,0.277,13438039
0.8481,0.054,0.738,0.208,49363439
0.9324,0.0,0.464,0.536,56521807
0.93,0.0,0.646,0.354,22084899
0.0,0.0,1.0,0.0,21014678
-0.9638,0.093,0.842,0.066,50141572
0.8625,0.0,0.639,0.361,49272460
-0.296,0.081,0.919,0.0,49381263
0.8795,0.0,0.793,0.207,50039213
0.8402,0.0,0.571,0.429,87803707
0.6901,0.098,0.762,0.14,51104567
0.8534,0.0,0.517,0.483,62119703
0.3818,0.0,0.536,0.464,48936295
0.5106,0.0,0.751,0.249,29934502
0.4019,0.057,0.813,0.13,47841691
0.6249,0.0,0.164,0.836,100063901
0.9769,0.0,0.603,0.397,10360877
-0.4019,0.351,0.649,0.0,49434291
0.6908,0.168,0.54,0.292,49300387
0.8747,0.0,0.75,0.25,71479319
0.6124,0.072,0.722,0.206,49387624
0.5719,0.0,0.619,0.381,151408559
0.4767,0.0,0.853,0.147,49344441
0.5067,0.0,0.753,0.247,49669445
0.9576,0.053,0.797,0.149,91604084
0.7767,0.123,0.7,0.177,27950035
0.857,0.084,0.741,0.174,15141401
0.0,0.0,1.0,0.0,60935027
-0.905,0.108,0.844,0.048,49637251
0.0,0.0,1.0,0.0,149221428
0.9864,0.092,0.759,0.149,50059605
0.2655,0.073,0.845,0.082,49285034
0.049,0.135,0.742,0.122,26318469
0.5595,0.0,0.833,0.167,50088542
-0.2023,0.141,0.859,0.0,31672960
-0.8777,0.395,0.605,0.0,49364851
-0.3671,0.13,0.753,0.117,39805877
0.9476,0.0,0.827,0.173,51467419
0.8516,0.0,0.795,0.205,116586056
0.9115,0.0,0.814,0.186,10612120
0.0,0.0,1.0,0.0,71348486
0.8846,0.042,0.85,0.108,24303666
0.6785,0.054,0.763,0.183,50064265
0.7983,0.0,0.575,0.425,80275770
0.578,0.127,0.715,0.158,47170339
0.6797,0.0,0.466,0.534,7855075
0.7733,0.094,0.651,0.256,50639121
-0.8674,0.241,0.684,0.075,18314485
0.0,0.0,1.0,0.0,51253277
0.6486,0.0,0.762,0.238,49361661
-0.4714,0.096,0.904,0.0,47581681
0.0,0.0,1.0,0.0,24790589
0.9091,0.034,0.873,0.093,32825037
0.8807,0.023,0.802,0.175,49525751
0.9729,0.092,0.782,0.126,50068174
-0.5063,0.09,0.855,0.055,48906140
-0.1546,0.142,0.708,0.15,50037245
0.0,0.0,1.0,0.0,16372371
0.5563,0.0,0.218,0.782,69331207
-0.1725,0.074,0.863,0.064,24547043
0.9951,0.096,0.711,0.193,43658921
0.6887,0.0,0.66,0.34,138174592
0.1388,0.06,0.865,0.075,49385390
0.7453,0.0,0.821,0.179,49739042
0.7339,0.0,0.327,0.673,9682872
0.0,0.0,1.0,0.0,24628443
-0.296,0.688,0.312,0.0,43902785
0.7311,0.0,0.494,0.506,52106961
0.7818,0.0,0.368,0.632,25015489
0.5859,0.0,0.208,0.792,10052745
-0.7388,0.253,0.653,0.094,45753216
-0.5499,0.087,0.859,0.054,48872198
0.9315,0.0,0.723,0.277,88464036
0.0,0.0,1.0,0.0,29725443
0.8676,0.0,0.788,0.212,48757657
-0.9069,0.138,0.755,0.107,51256695
0.5574,0.0,0.217,0.783,72801411
0.2023,0.057,0.849,0.094,66536492
-0.5255,0.236,0.764,0.0,50550012
-0.5358,0.426,0.574,0.0,49282872
0.4404,0.0,0.256,0.744,50464620
0.9087,0.0,0.835,0.165,49398131
0.0,0.0,1.0,0.0,55111802
0.9486,0.0,0.678,0.322,49316678
-0.5702,0.084,0.872,0.044,50122287
-0.7811,0.205,0.712,0.084,43644041
0.7964,0.0,0.53,0.47,86229053
0.7959,0.091,0.729,0.179,13803634
0.6369,0.0,0.323,0.677,101851138
-0.8655,0.113,0.818,0.069,49673054
0.7828,0.107,0.759,0.134,49652168
-0.8874,0.204,0.756,0.04,48991440
-0.6597,0.141,0.859,0.0,49350592
0.0,0.0,1.0,0.0,55326722
0.6808,0.0,0.602,0.398,49290431
0.8037,0.112,0.723,0.165,49602784
-0.6322,0.16,0.84,0.0,49338820
-0.4019,0.172,0.828,0.0,40845216
-0.4588,0.049,0.951,0.0,47022825
0.0,0.0,1.0,0.0,135897802
0.9612,0.0,0.264,0.736,9810397
0.6588,0.0,0.185,0.815,52089439
-0.816,0.091,0.873,0.035,49317828
-0.0258,0.108,0.79,0.102,49302963
0.8494,0.0,0.759,0.241,10960208
0.6486,0.105,0.594,0.301,12403323
-0.611,0.211,0.693,0.096,22386233
0.0771,0.082,0.849,0.069,48173987
0.0,0.0,1.0,0.0,25460209
0.6705,0.0,0.776,0.224,22955453
0.4019,0.0,0.0,1.0,61300316
0.6249,0.0,0.0,1.0,11245056
0.9655,0.0,0.567,0.433,12441416
0.4724,0.105,0.749,0.146,14679455
0.9876,0.086,0.791,0.123,50035388
0.8669,0.063,0.717,0.22,110204950
0.5859,0.0,0.345,0.655,8468596
0.7034,0.0,0.293,0.707,9760681
0.9657,0.0,0.436,0.564,107685316
0.9209,0.0,0.807,0.193,100966480
0.7866,0.0,0.886,0.114,49323211
-0.7813,0.101,0.828,0.071,49300642
-0.856,0.129,0.787,0.084,9191413
0.4404,0.0,0.0,1.0,106939571
-0.836,0.183,0.731,0.086,49316515
0.1779,0.131,0.691,0.178,50258136
-0.0236,0.262,0.479,0.259,47366012
0.6678,0.127,0.582,0.29,81117332
0.6351,0.085,0.818,0.097,49529162
-0.5346,0.247,0.671,0.082,49285033
0.1573,0.137,0.74,0.124,49344070
-0.824,0.295,0.627,0.079,43822758
0.96,0.083,0.624,0.294,49362055
-0.9729,0.124,0.773,0.103,50965707
0.6369,0.0,0.588,0.412,84929558
0.4389,0.0,0.708,0.292,10305779
-0.1531,0.167,0.833,0.0,81591913
0.6478,0.0,0.694,0.306,58412320
0.25,0.17,0.566,0.264,48109983
0.7089,0.0,0.337,0.663,55949351
0.4404,0.0,0.256,0.744,27846907
0.3851,0.109,0.707,0.183,55232667
0.4019,0.0,0.838,0.162,43916181
0.8992,0.051,0.854,0.095,50055368
0.9954,0.022,0.785,0.194,148904037
-0.09,0.082,0.848,0.07,47505437
0.995,0.109,0.683,0.208,50302615
0.8966,0.076,0.466,0.458,58661841
0.9294,0.0,0.841,0.159,8579549
0.0,0.0,1.0,0.0,50361562
-0.0949,0.122,0.73,0.149,49351936
0.4939,0.0,0.856,0.144,43648560
0.0,0.0,1.0,0.0,49429227
-0.7096,0.323,0.568,0.109,51336824
0.7037,0.12,0.737,0.143,50874121
-0.105,0.131,0.742,0.127,48775021
-0.5554,0.054,0.899,0.047,49303669
0.9865,0.0,0.799,0.201,26038007
0.4284,0.042,0.896,0.062,49315809
0.8343,0.039,0.862,0.1,11390818
0.9737,0.078,0.762,0.161,49546735
-0.296,0.128,0.872,0.0,128266104
0.9828,0.067,0.548,0.385,49300439
0.7579,0.0,0.435,0.565,38145867
0.9253,0.047,0.636,0.317,46376618
0.9759,0.053,0.783,0.164,47844487
0.6582,0.058,0.838,0.104,41637689
0.8494,0.082,0.772,0.146,49348100
0.7351,0.0,0.139,0.861,153868328
0.9273,0.046,0.815,0.139,45318213
-0.3956,0.248,0.55,0.202,65271817
0.7778,0.0,0.585,0.415,94843322
0.951,0.097,0.717,0.186,49292533
0.892,0.035,0.851,0.114,49524514
0.3164,0.059,0.827,0.115,62553587
0.0,0.0,1.0,0.0,86159225
0.0877,0.088,0.839,0.073,50763369
0.6068,0.127,0.648,0.225,49466136
0.5049,0.103,0.783,0.114,44447534
0.4019,0.0,0.526,0.474,10047020
0.9885,0.028,0.734,0.238,58967099
0.0,0.0,1.0,0.0,50239383
0.9685,0.025,0.811,0.164,156274214
0.7256,0.0,0.842,0.158,47939772
-0.8196,0.146,0.734,0.12,55025533
0.3499,0.058,0.796,0.146,29861432
-0.9967,0.217,0.714,0.069,49078163
-0.6486,0.217,0.671,0.112,49449099
-0.7209,0.19,0.81,0.0,48513979
0.0,0.0,1.0,0.0,47581807
-0.9445,0.182,0.779,0.039,44162244
0.9437,0.067,0.755,0.179,43413818
0.9501,0.07,0.736,0.194,11827180
0.0,0.0,1.0,0.0,93754138
0.8733,0.159,0.59,0.252,50068294
0.3485,0.02,0.947,0.032,48645219
0.4927,0.0,0.385,0.615,49317168
0.6166,0.0,0.199,0.801,64650682
0.3647,0.046,0.822,0.132,49288150
0.7014,0.14,0.571,0.289,45818314
0.8653,0.031,0.799,0.17,11129518
-0.875,0.526,0.474,0.0,49307104
0.4939,0.045,0.839,0.116,48936353
-0.5423,0.412,0.588,0.0,39492543
-0.748,0.13,0.813,0.057,61817722
0.5106,0.0,0.548,0.452,10115294
-0.8819,0.124,0.805,0.071,47635910
-0.296,0.145,0.855,0.0,19548281
0.0,0.0,1.0,0.0,14506158
0.4215,0.0,0.417,0.583,56316557
0.8885,0.0,0.632,0.368,97133400
0.924,0.076,0.764,0.16,60724318
0.4404,0.0,0.256,0.744,56784207
0.987,0.07,0.664,0.266,49319281
0.9775,0.051,0.67,0.279,49736959
0.9513,0.076,0.698,0.226,44030479
0.6249,0.0,0.196,0.804,62655006
0.9568,0.013,0.819,0.169,49297136
0.6249,0.049,0.764,0.187,50103049
0.9295,0.101,0.709,0.19,55187096
-0.3987,0.064,0.936,0.0,17438188
0.9818,0.046,0.819,0.135,50044274
0.0,0.0,1.0,0.0,10464046
0.978,0.076,0.682,0.242,62603473
0.4557,0.115,0.737,0.148,49307272
0.2758,0.108,0.75,0.142,51267069
-0.8885,0.313,0.586,0.101,116787049
-0.0451,0.231,0.549,0.219,9205845
-0.7625,0.118,0.849,0.033,51090055
0.2263,0.271,0.31,0.419,18104521
0.6671,0.0,0.691,0.309,17623000
0.2285,0.032,0.914,0.054,28303166
0.34,0.0,0.789,0.211,49746315
-0.4939,0.471,0.29,0.239,69766748
0.9895,0.039,0.844,0.117,43881738
0.9807,0.052,0.826,0.122,50502442
0.6514,0.0,0.75,0.25,7520951
0.2444,0.149,0.676,0.175,48694876
-0.0574,0.09,0.823,0.087,50055835
0.1901,0.0,0.741,0.259,129290939
0.6114,0.0,0.2,0.8,15515537
0.9426,0.0,0.703,0.297,45310071
-0.4404,0.529,0.196,0.275,13385782
0.6597,0.072,0.718,0.21,139553698
-0.4885,0.101,0.816,0.083,49287037
0.9835,0.062,0.81,0.128,49440015
0.9705,0.102,0.777,0.121,50039769
0.8669,0.0,0.683,0.317,108731303
0.6369,0.0,0.543,0.457,153412508
0.9806,0.019,0.766,0.215,19750462
0.8469,0.038,0.8,0.162,85100273
-0.7607,0.169,0.785,0.046,47977319
0.0,0.0,1.0,0.0,43537733
0.8442,0.0,0.588,0.412,71306209
-0.323,0.238,0.649,0.112,49288447
0.934,0.045,0.673,0.281,7754468
0.858,0.078,0.788,0.134,49286609
0.4404,0.0,0.256,0.744,66330291
0.9529,0.046,0.702,0.251,41331366
0.9432,0.037,0.791,0.172,49554250
-0.092,0.097,0.834,0.068,50048921
-0.3484,0.115,0.799,0.086,50038019
0.4404,0.0,0.0,1.0,36712168
0.0,0.0,1.0,0.0,48256709
-0.2111,0.178,0.685,0.136,49283431
-0.34,0.095,0.831,0.075,50148955
-0.5423,0.133,0.785,0.081,10227320
-0.1053,0.167,0.676,0.158,49793614
0.4201,0.0,0.823,0.177,71299955
0.4404,0.0,0.633,0.367,49744076
0.9822,0.0,0.488,0.512,23389829
0.6696,0.0,0.728,0.272,103270871
0.6705,0.0,0.267,0.733,107181208
0.6369,0.0,0.861,0.139,102299407
0.9613,0.095,0.774,0.131,55233977
-0.942,0.178,0.803,0.019,49344560
-0.9318,0.175,0.716,0.109,49233722
0.6369,0.0,0.907,0.093,9644172
-0.926,0.384,0.508,0.108,49490219
0.4767,0.086,0.717,0.197,9502364
0.7212,0.063,0.834,0.103,50068016
0.4019,0.323,0.226,0.451,72083976
0.8704,0.07,0.77,0.16,43877911
0.7351,0.0,0.326,0.674,82510203
0.34,0.0,0.806,0.194,44159098
0.9922,0.022,0.793,0.186,43261533
0.0034,0.143,0.725,0.132,48386937
-0.6997,0.119,0.856,0.025,23183733
0.8514,0.098,0.789,0.114,26378362
0.9623,0.0,0.762,0.238,14548455
0.6996,0.101,0.751,0.148,55221976
0.1094,0.25,0.491,0.259,21608888
0.9977,0.053,0.811,0.137,50195204
0.8016,0.056,0.677,0.267,66510683
-0.6757,0.174,0.826,0.0,49441655
-0.0762,0.105,0.895,0.0,30052141
0.9855,0.06,0.728,0.212,7557451
-0.6808,0.219,0.781,0.0,49305575
0.0,0.0,1.0,0.0,45763457
0.9868,0.015,0.786,0.199,9377658
0.6331,0.0,0.85,0.15,123855600
0.9984,0.071,0.758,0.171,50083973
0.8881,0.0,0.604,0.396,36965598
-0.8861,0.155,0.743,0.103,50781385
-0.4404,0.364,0.383,0.253,9491243
0.4199,0.0,0.859,0.141,45868985
0.2495,0.171,0.587,0.242,49287531
0.9348,0.0,0.822,0.178,65886800
0.982,0.023,0.741,0.236,19182116
0.2871,0.051,0.883,0.066,27387273
-0.9373,0.184,0.669,0.147,48712943
0.0,0.0,1.0,0.0,46539342
-0.9001,0.074,0.876,0.049,49277438
0.0,0.0,1.0,0.0,48656124
0.6596,0.093,0.726,0.181,21930319
-0.3818,0.148,0.852,0.0,52299481
0.9851,0.037,0.741,0.223,9821599
-0.366,0.197,0.675,0.128,9910597
-0.3182,1.0,0.0,0.0,48114326
0.0,0.0,1.0,0.0,48289987
0.0,0.0,1.0,0.0,49298892
-0.6344,0.343,0.657,0.0,50721221
0.9391,0.084,0.746,0.169,47508433
0.9853,0.018,0.676,0.306,22919400
0.8648,0.0,0.293,0.707,38884179
0.0,0.0,1.0,0.0,56141252
0.8456,0.0,0.829,0.171,50428303
0.8768,0.099,0.715,0.186,51118444
0.7184,0.0,0.333,0.667,44903295
0.5563,0.0,0.715,0.285,62026121
0.0,0.0,1.0,0.0,50057671
-0.7864,0.14,0.772,0.088,49290627
0.8639,0.12,0.677,0.202,135467222
0.0,0.0,1.0,0.0,87261634
-0.8868,0.146,0.781,0.072,98743362
-0.306,0.111,0.802,0.087,49489412
0.4926,0.0,0.556,0.444,144888299
-0.1561,0.084,0.842,0.074,50039143
0.9043,0.093,0.738,0.169,50392877
0.0,0.0,1.0,0.0,130046336
0.829,0.0,0.66,0.34,47855255
0.9867,0.0,0.769,0.231,60554559
0.5483,0.113,0.733,0.153,49937271
0.3612,0.0,0.615,0.385,68744697
0.8294,0.0,0.687,0.313,88198157
0.4215,0.0,0.263,0.737,67302683
-0.9596,0.231,0.66,0.11,50262145
-0.9323,0.157,0.74,0.103,45300523
0.5256,0.049,0.809,0.142,69562909
-0.128,0.349,0.361,0.289,49434978
-0.9423,0.229,0.707,0.064,51412627
0.9609,0.033,0.735,0.231,48808184
-0.4829,0.093,0.815,0.092,50495170
0.7227,0.0,0.91,0.09,94183123
-0.4939,0.128,0.812,0.06,18682435
0.8784,0.072,0.716,0.212,27182552
0.0,0.0,1.0,0.0,48026315
0.6369,0.0,0.323,0.677,41968512
0.8139,0.0,0.732,0.268,10369485
-0.7003,0.537,0.463,0.0,49454329
0.0,0.0,1.0,0.0,55757659
0.8858,0.0,0.678,0.322,17976414
0.6739,0.0,0.153,0.847,86852220
0.6428,0.0,0.727,0.273,148245698
0.8409,0.056,0.628,0.315,42987593
0.917,0.089,0.721,0.19,48739726
0.3995,0.086,0.812,0.102,50447117
0.0,0.0,1.0,0.0,150004046
0.0101,0.05,0.906,0.044,43737265
0.3612,0.0,0.8,0.2,49666148
0.6249,0.0,0.196,0.804,72864946
0.7717,0.0,0.544,0.456,38266319
0.7901,0.0,0.682,0.318,82152122
0.4404,0.0,0.0,1.0,56677072
0.8027,0.096,0.546,0.358,9797516
