recommendationid,reviewerid,review_count,game_count,playtime_forever,playtime_at_review,playtime_last_two_week
50242212,76561198956561663,1,0,25371,916,0
50241544,76561198013222998,1,0,57,11,0
50237684,76561197969262906,8,0,366,116,0
50208182,76561198008089245,26,368,2251,795,0
50069090,76561198242422762,6,0,1511,1193,0
49886784,76561198095278707,2,80,43,43,0
49726395,76561198895083174,1,0,211,211,0
49640322,76561198120847233,3,0,10378,3228,0
48702431,76561198191704726,2,46,435,251,0
43390034,76561198338950571,2,0,401,272,0
43388911,76561198160499721,1,0,70,70,0
43385549,76561198094036691,6,0,631,530,0
41797423,76561197988199764,1,0,370,112,0
41536404,76561198281597821,1,64,762,210,0
41522117,76561198002404108,1,0,3954,3901,0
41323053,76561198827864674,1,0,1036,8,0
40524111,76561198240710532,1,0,19,19,0
40383560,76561198451960812,1,0,235,126,0
40223015,76561198449179602,1,16,7518,11,0
39855421,76561198014985115,21,0,104,104,0
39653454,76561198015393301,1,0,373,373,0
39138027,76561198382741621,1,0,32,32,0
39039157,76561197967343676,21,0,251,187,0
38382657,76561197991132526,2,0,47,24,0
38239665,76561198348710844,1,0,50,21,0
38134054,76561198445628138,3,0,169874,12206,0
38132556,76561197968398259,4,109,47,40,0
37989969,76561198446095508,1,0,131,64,0
37954044,76561197967031198,1,220,67,44,0
37758937,76561197972299857,7,0,81,81,0
37258629,76561198011795421,2,0,311,71,0
36928637,76561198064797934,3,0,116,116,0
36630239,76561197966806694,2,0,159,31,0
36628716,76561198194891137,2,35,1081,202,0
36607893,76561198022152807,14,0,591,420,0
36606408,76561198435644247,5,94,611,413,0
36543606,76561197986498338,13,829,494,171,0
36517953,76561198009536605,1,0,105,57,0
36252674,76561198393991847,1,0,1673,18,0
36220028,76561197970940374,21,0,1036,673,0
36150924,76561198257553460,7,72,68,14,0
35832259,76561197960926563,61,0,1170,853,0
34020721,76561198303528589,3,0,14,14,0
33978334,76561198031976215,15,424,59,14,0
33536745,76561198139795522,13,0,46,14,0
33512081,76561198021991626,3,0,38,38,0
33464293,76561198018304701,9,165,12,12,0
33414657,76561198306239530,1,0,28,28,0
33382645,76561197972327580,9,0,52,14,0
33297472,76561197996568962,56,0,9,9,0
33243718,76561198038746722,89,0,34,15,0
33181314,76561197971167290,8,512,9,9,0
33033905,76561197992230714,46,544,107,11,0
33003137,76561198058158485,2,0,32218,1290,0
32914499,76561197973970861,2,0,10,10,0
32895314,76561198385493528,1,0,2933,2368,0
32890974,76561198070927099,9,86,54,54,0
47265995,76561198116675211,1,0,36,36,0
43929475,76561197988502943,10,0,20,20,0
42060337,76561197992112464,316,0,6,6,0
39442633,76561197961263838,2,243,15,15,0
39295249,76561198169146409,22,904,65,56,0
36076023,76561198016868667,17,0,5,5,0
35878727,76561197975419221,58,0,9,9,0
35821918,76561198066590240,2801,0,153,22,0
75668079,76561198320439914,9,0,334,121,0
66579279,76561198044352790,1,0,230,230,0
49416342,76561198037750391,4,0,1655,1286,0
45203123,76561198050299713,31,0,344,344,0
44563303,76561198365485082,1,0,188,188,0
43113063,76561198320849966,1,0,11,9,0
40841894,76561198317747395,37,0,3995,0,0
141655868,76561198453701238,2,21,267,262,0
131733165,76561198860889619,5,0,1292,881,0
65289092,76561198110360968,3,0,2110,1871,0
63026461,76561198346447191,46,38,2578,265,0
50725392,76561198359832454,11,0,3896,1394,0
50226803,76561198264824859,6,0,101,57,0
47765685,76561198095994393,20,133,14,14,0
45888722,76561198006112532,26,0,3994,1749,0
45688129,76561198147429840,7,0,6965,5676,0
43646146,76561198343160005,99,0,195,195,0
43528578,76561198368960821,4,0,1587,597,0
43379242,76561198045589440,25,0,601,601,0
42706330,76561198106283716,18,268,3805,807,0
42383654,76561198098448052,7,0,5158,1074,0
162203839,76561199174894255,2,0,2793,2440,361
161877637,76561197984130992,4,176,315,315,20
161600997,76561198266871601,4,15,1434,1434,0
161405836,76561199351991184,38,188,1769,1769,0
160999301,76561198124151436,7,0,1318,1318,0
160724832,76561197988571999,87,0,23,23,0
160015431,76561199102839806,10,0,722,697,0
159936633,76561199220083302,5,0,2280,2280,0
159571471,76561198933050886,33,224,542,178,0
159520144,76561199109783671,25,104,5220,5065,0
158267535,76561198381076558,1,0,2832,2723,0
158243200,76561198849253741,2,0,3472,3472,0
157964491,76561198981052465,14,50,380,356,0
157239665,76561198127462787,14,0,8012,8012,0
157192666,76561198149029255,12,0,166,166,0
156786512,76561199595013392,1,0,3089,1740,0
155094386,76561197972899467,3,0,17604,16682,354
153313169,76561198026850927,1,0,25,25,0
152262979,76561199247714194,3,0,4575,4470,0
150543251,76561198183554219,6,0,7104,6981,92
149286820,76561198074370238,2,0,782,761,0
148608217,76561198436649198,1,13,1643,1643,0
148568632,76561198293233492,2,0,540,540,0
147952802,76561198074839464,6,0,661,661,0
147803535,76561198110254968,3,0,26,26,0
141432011,76561199217619027,28,1564,35,35,0
141425949,76561199078289554,2,0,41,41,0
141359114,76561198026748444,30,0,540,7,0
141334357,76561198044706529,5,0,16,16,0
141308081,76561198043123173,3,274,2522,1031,0
141288065,76561199125302753,1,0,199,199,0
141286227,76561198815055939,18,503,132,132,0
141279921,76561199522389454,2,0,3687,284,0
141276612,76561199406241333,1,6,5949,233,0
141186860,76561199058816509,2,0,7067,1714,0
138291192,76561198330087503,6,64,454,454,0
138270024,76561198121526986,3,0,435,43,0
138207301,76561198296042752,18,0,861,128,0
137730716,76561199207647848,6,33,22,22,0
137594531,76561198092638922,8,0,282,268,0
137470281,76561199170781548,1,0,4388,2958,0
137348424,76561198319708957,1,0,847,264,0
137054642,76561199236362261,5,0,1163,493,0
137034622,76561199158066531,9,102,9,9,0
136549609,76561198000256763,172,0,17,17,0
136505249,76561198323631404,35,0,196,196,0
136034714,76561199106343272,1,2,3035,3014,0
127662137,76561199012545339,2,33,399,329,0
127580859,76561199132038187,2,12,109,35,0
127401932,76561199100678203,1,0,2232,2146,0
127032808,76561199225748040,1,0,383,15,0
126727119,76561198405067334,15,109,4068,2764,0
125893170,76561198005666742,21,2002,5060,5060,0
125818992,76561198248544362,12,0,8272,7722,0
125611800,76561198857957792,1,7,419,307,0
125424747,76561198853672784,3,0,5907,5274,287
125394784,76561198351973190,8,0,3232,3058,0
124977681,76561198089686563,9,36,1965,1104,0
124944848,76561199017186377,12,72,21244,20028,0
124838138,76561199034417923,5,63,316,287,0
124818780,76561198449095287,7,0,45,45,0
124675826,76561198171087427,1,62,1383,1368,0
124441596,76561199087330065,2,14,73,73,0
124394470,76561198091607333,25,119,42337,14121,0
124228220,76561198929700627,2,19,1390,708,0
124126716,76561198111504874,15,0,49,49,0
123454336,76561199236649561,2,0,333,246,0
123377284,76561197975331306,3,303,11511,8086,0
123340355,76561199082302950,9,41,2433,2412,0
123158553,76561198796084550,3,0,4939,4362,0
121770364,76561198402355157,14,94,837,697,0
121687882,76561199030821419,2,35,8820,1751,440
121630176,76561199118810734,3,0,5262,4662,0
121426151,76561199240964596,1,3,11442,7633,109
121055995,76561199267241217,5,82,423,123,0
121031599,76561199241229874,9,0,24,24,0
120994289,76561199384424460,1,0,4493,1747,0
120332523,76561197975443074,31,0,50,50,0
120234545,76561198066566210,8,0,42,16,0
119992343,76561199278357130,1,4,190,114,0
119857814,76561198064263161,3,123,31,31,0
119804326,76561199321088629,1,6,2254,1927,0
119668609,76561199105345314,1,0,64,62,0
119608158,76561198310478337,41,0,33,26,0
119205281,76561198992057040,18,68,34,34,0
119201750,76561198174396426,2,37,1801,604,0
119078985,76561199014232127,5,17,7450,5364,12
119077703,76561198040535229,3,0,710,710,0
118929593,76561198027563619,17,0,4911,4630,0
118885586,76561198111282043,2,0,2421,2421,0
118848311,76561198080249993,7,125,444,435,0
118795638,76561199142640122,2,0,178,178,0
118781100,76561198130503222,1,0,12815,4404,0
118776581,76561198892916946,4,29,69,69,0
118772874,76561199177851558,1,0,464,340,0
118767077,76561199233022657,2,0,415,415,0
118763296,76561199152803937,2,0,1068,1068,0
118760293,76561199171868324,1,5,58,58,0
118757966,76561198046066112,11,0,555,411,0
118757724,76561199104084126,1,0,309,309,0
118732013,76561198261723249,1,0,28,25,0
118715594,76561198129281639,3,0,287,268,0
118678418,76561198967396774,26,0,1303,691,0
118642603,76561199143902935,6,0,1804,1804,0
118638932,76561198853143059,7,0,988,398,0
118584625,76561199121198434,6,13,227,21,0
118493465,76561198090935164,30,319,420,116,0
118303703,76561198383129863,6,0,159,146,0
118206124,76561199239189979,1,6,53,33,0
118141186,76561198823078365,3,42,90,61,0
118096536,76561199101616034,6,18,1946,18,0
117971675,76561198998572880,1,0,27,27,0
117790009,76561199188909659,6,12,2192,402,0
117751806,76561199208104708,3,181,3732,32,0
117507333,76561199260765360,20,54,32,32,0
117483914,76561198082493492,15,102,520,520,0
117401729,76561198155467330,4,0,1693,6,0
117335236,76561199000662467,1,0,251,251,0
117104800,76561198325494499,4,0,17786,3508,12
116542801,76561198272373166,6,0,11,11,0
116389514,76561199230006458,3,0,54,54,0
116257059,76561197964006722,6,0,231,21,0
116107549,76561198881206456,6,84,207,196,0
116013933,76561198414238355,2,23,1085,553,0
115945749,76561198923712049,4,0,33,33,0
115928748,76561198088923055,1,0,22,22,0
115926518,76561198087461029,13,113,61,61,0
115272257,76561198207967677,56,0,1037,1034,0
115129727,76561199068805715,13,0,2769,2265,0
115017308,76561198384029328,1,17,827,554,0
114679045,76561199206528245,5,0,13762,1835,0
114412099,76561198206505585,11,0,27,27,0
114336751,76561197968197057,47,0,97,97,0
114310836,76561197991305437,13,0,735,680,0
113998949,76561199058594521,8,0,2258,1958,0
113725695,76561198315965954,15,0,70,70,0
113570634,76561199161766968,4,0,6,5,0
113419833,76561198144214554,4,0,8701,8691,0
113304712,76561198037648018,21,0,3439,877,0
113213190,76561198799113177,4,40,3159,3138,0
112995872,76561199123498852,1,0,171,47,0
112858946,76561199203036689,1,0,8328,5900,0
112691580,76561198128803089,29,0,1867,1867,0
112682574,76561198047847305,2,0,119,83,0
112655556,76561198084174420,55,257,1933,349,0
112646610,76561197998967729,6,280,11693,6770,0
112615492,76561198330876220,10,91,1730,1004,0
112565793,76561198972245232,1,0,3776,33,0
112517695,76561198150429477,8,0,3352,210,0
112496481,76561198335653346,9,165,7555,7245,0
112397520,76561199110360153,1,1,1930,507,0
112329645,76561199051157598,2,0,18925,366,190
112233986,76561199060072580,1,0,1963,75,0
112118963,76561198110342385,1,35,2079,533,0
111943165,76561198151306388,1,49,25,25,0
111828368,76561199152656236,16,409,18,18,0
111497599,76561198024544854,1,0,904,886,0
110598909,76561198211956292,5,0,425,359,0
110495938,76561198212887908,4,0,7549,5996,0
109683989,76561198880074580,2,0,96,96,0
109564764,76561198098271584,8,135,22499,19902,0
109435920,76561198918814196,3,0,82,82,0
109358726,76561198395925450,27,235,13,13,0
108520270,76561198810633485,7,0,1302,232,0
108034549,76561198857970316,3,0,3120,1495,0
107826131,76561198061006729,2,0,934,144,0
107768189,76561198085947984,21,195,220,220,0
107370876,76561199029461177,3,47,140,132,0
107240530,76561198359573888,3,0,2676,705,0
107077468,76561198035167268,1,0,43,36,0
106840572,76561198990641519,1,0,3660,325,0
106801482,76561198067062279,56,0,137,137,0
106693754,76561199002400113,7,13,399,206,0
106520473,76561198875086952,14,68,26,26,0
106467780,76561198870847388,4,14,246,226,0
106310690,76561198078295283,1,0,41986,30890,0
106228657,76561198085242152,13,0,912,28,0
106203677,76561199095212654,2,19,37,37,0
106054610,76561198095552014,15,127,2582,280,0
106046774,76561199123892955,12,26,3207,1124,0
105987932,76561198289815434,2,0,208,208,0
105945937,76561198110046981,118,1873,31,31,0
105934054,76561198046044714,133,771,127,80,0
105924631,76561198042985893,3,0,242,100,0
105799329,76561198105050842,1,0,31,31,0
105736751,76561199076263425,1,0,482,458,0
105452585,76561198929653320,3,0,9485,5527,0
104620778,76561198333234451,28,164,16,16,0
104605885,76561198799168827,5,0,384,382,0
104437097,76561199067553661,12,19,18,14,0
104017248,76561198413593858,2,50,1883,91,0
103973758,76561198853943933,9,0,49,49,0
103951848,76561198433869269,3,0,9891,9891,0
103337747,76561198306423042,1,0,2348,1890,0
103097430,76561198354393909,8,0,3505,3465,0
102933427,76561198997376539,3,19,2644,2184,0
102920938,76561199023986309,1,0,4344,4098,0
102701437,76561198976742075,12,0,5236,287,0
102693429,76561198813958541,1,0,5765,5061,0
102657086,76561198264899159,1,0,4254,3953,0
102610776,76561198130740390,10,0,1204,741,0
101779482,76561199027214477,7,0,116,56,0
101232550,76561199072921958,5,0,1559,465,0
100950351,76561198980704152,5,0,18852,15817,0
100726430,76561198365714451,1,0,5725,5180,0
100642706,76561198832731253,6,0,2461,470,0
100260919,76561198293696076,75,108,489,307,0
100181622,76561199122052951,2,0,380,368,0
100138090,76561199093087033,2,0,4805,2134,0
100036907,76561198101605191,22,0,25744,24861,0
99933908,76561198258173913,18,95,1110,216,0
99904089,76561199003910353,21,30,70,49,0
99815067,76561198128251908,7,0,2464,2441,0
99459472,76561198020563562,7,299,3874,3731,0
99294677,76561198846965796,1,0,5273,2344,0
99044214,76561199123171399,16,0,3644,2386,0
98982989,76561198963191246,3,0,32,32,0
98934559,76561198813787140,55,370,96,19,0
98818819,76561198321728059,4,0,8193,2359,0
98739142,76561199112659818,2,0,478,335,0
98603968,76561198053437606,3,264,101,101,0
98458076,76561199156398305,1,11,1583,1575,0
98152196,76561199003894036,4,0,122,122,0
98138126,76561199000345151,15,0,6270,2717,0
98058149,76561198389036084,4,0,5329,98,0
97714842,76561198123577253,8,0,1480,1438,0
97671421,76561199016951462,1,0,5227,1932,0
97491725,76561198343063935,5,48,3438,3367,0
97378680,76561198284894352,1,58,335,335,0
97136712,76561198795463404,1,0,1447,1444,0
97095376,76561198075298608,33,1461,5889,5840,0
97039513,76561198851671048,5,0,1651,852,0
96963229,76561198103663114,6,0,16,16,0
96837381,76561199092456881,5,0,875,244,0
96670268,76561198366644904,28,242,4905,2687,0
96591122,76561199013785944,14,0,296,296,0
96273396,76561198293399623,1,15,1299,1034,0
96092784,76561198376862676,11,171,1486,75,0
96081283,76561198109613794,142,0,139,137,0
96070903,76561198035310449,32,1499,41,41,0
96061829,76561198067440586,11,48,16,16,0
95976997,76561198128478510,5,0,1977,1964,0
95956380,76561199053741770,2,0,156,156,0
95839327,76561198865478661,28,42,57,57,0
95716030,76561198996346577,9,38,2640,1087,0
95714851,76561198890105463,16,30,242,242,0
95683972,76561199175750222,4,26,760,760,0
95678381,76561199068669383,3,33,401,103,0
95669734,76561199095374743,1,0,389,389,0
95652187,76561198312888198,4,0,81,43,0
95647759,76561198308145424,9,0,28,26,0
95643787,76561199113296601,1,0,48,48,0
95638203,76561198800077001,2,11,46,46,0
95635470,76561198921391922,5,0,1121,1121,0
95634570,76561199140704350,3,25,1103,290,0
95633101,76561199188790522,1,1,885,885,0
95630131,76561199086463399,16,0,212,212,0
95624191,76561198015081879,16,0,9,9,0
95621966,76561198356480949,1,11,1967,936,0
95621796,76561199029032741,5,0,655,655,0
95620997,76561198418361704,5,18,119,119,0
95619648,76561199172405013,1,23,624,624,0
95617974,76561199079829864,1,0,391,391,0
95614719,76561198441715304,3,0,252,252,0
95601324,76561198342739674,21,0,87,87,0
95600008,76561198179937826,1,0,188,188,0
95583563,76561199044706981,6,20,564,28,0
95573736,76561199071431017,10,8,13,5,0
95553254,76561198305952161,3,52,15,15,0
95549362,76561198840772039,1,0,18,18,0
95544745,76561198214577647,6,0,113,96,0
95536701,76561197988809041,7,0,37,37,0
95526400,76561198052522300,5,40,16,21,0
95516071,76561198181323590,8,0,1113,300,0
95505667,76561197997286084,6,0,52,52,0
95491942,76561198110830378,2,0,82,60,0
95490866,76561198079851411,15,0,58,58,0
95483903,76561198012071894,14,581,11,11,0
95475891,76561198309109958,3,0,30,30,0
95465875,76561197989685801,6,447,12,12,0
95464078,76561198047207506,3,0,23,23,0
95460965,76561198801868258,1,0,25,13,0
95459850,76561199116306667,4,11,31,31,0
95457151,76561199002296931,1,0,1470,105,0
95455852,76561197961647752,16,0,0,12,0
95454818,76561198125934273,2,0,34,34,0
95446428,76561199112324217,6,0,37,37,0
95444968,76561198186234074,380,566,42,42,0
95432335,76561198962280674,5,37,241,36,0
95429903,76561198112651977,109,293,29,29,0
95428898,76561198983053652,10,71,15,15,0
95423162,76561198045358946,16,396,29,29,0
95408884,76561199092600388,12,76,11,11,0
95397976,76561198328861170,83,246,46,21,0
95383526,76561198881821286,1,0,119,103,0
95383395,76561198085334369,1,0,19,19,0
95377738,76561197975585301,24,0,72,20,0
95375164,76561198056155576,62,0,10,10,0
95262674,76561198260106050,6,0,5011,5,0
95186686,76561197998815506,53,0,119,19,0
95114880,76561198031029870,2,0,31,5,0
94994005,76561198863608610,1,0,36,20,0
94907269,76561198090740685,39,128,13093,12643,0
94859597,76561199098241210,6,43,2708,23,0
94773098,76561198985802782,31,90,50,50,0
94753049,76561198051436977,17,0,2530,351,0
94702665,76561197993027921,60,0,29,29,0
94665495,76561198353610901,8,136,46,34,0
94616395,76561199029499090,3,7,51,44,0
94560215,76561197985970849,1,0,3365,2704,0
94541999,76561198056711913,7,173,1230,634,0
94437650,76561198885883079,3,0,17,17,0
94416368,76561198263634778,11,85,86,59,0
94416212,76561199121028789,3,0,1529,245,0
94343998,76561198004709132,5,0,115,107,0
94342072,76561198119122256,13,150,6861,23,0
94266125,76561198963432021,11,53,413,413,0
94162565,76561198833958481,13,136,62,62,0
94079455,76561199088357778,2,11,1007,469,0
94033341,76561198056803747,13,438,174,174,0
94012987,76561198374526350,9,88,4530,1427,20
93600518,76561198181282054,8,0,44,44,0
93558733,76561199154380373,1,18,163,163,0
93418428,76561198088316777,5,0,26587,17922,253
93169806,76561199057358304,3,39,695,687,0
93097054,76561198380976134,6,0,2119,1237,0
93095323,76561198119011804,25,599,5784,554,177
92943455,76561199085997755,25,191,50,48,0
92821925,76561199066684640,4,0,3979,644,0
92520063,76561198053167100,12,0,4110,3752,0
92511402,76561198216194177,11,0,6043,4681,0
