recommendationid,brevity
155591882,4
155279433,6
159446013,21
152816657,259
154068046,47
152064763,69
159721824,9
153834582,7
157678612,18
161542702,9
152145222,28
153614597,19
153643532,3
160196333,73
156172897,85
153968193,9
160601561,11
154386595,10
160017841,37
153686781,40
157605172,32
156118811,195
161278694,5
156934105,44
156509783,8
161527468,3
157831398,30
153589364,3
155497105,455
156656713,34
161645252,1
153523707,7
162211470,52
156399577,107
154592649,25
157737537,7
160702743,76
161508812,15
161561912,54
153392954,1
153734276,25
157686365,99
152200410,66
157584015,16
155800834,91
160314042,28
153632512,4
154357193,10
152598561,250
153633105,104
153869194,116
161181483,18
153665365,24
153081472,417
161471790,38
157174526,152
154595233,210
153762878,6
155925217,15
156345825,7
156514619,93
153171521,58
154770527,36
152050914,3
157182717,66
153615700,32
156828290,23
150008991,4
160228409,162
155356576,1
153705793,44
160527050,144
156141755,73
154775818,15
155013425,6
156808724,14
160797669,52
155556496,203
160756225,3
159171034,13
158323100,35
156813591,268
153574205,5
154002684,2
157283087,8
154333563,60
155011691,59
150037485,81
157972252,31
153456986,19
155341488,25
160062536,15
155484389,210
157469812,20
153726041,71
156863355,87
161843825,1
160376141,42
162222957,18
161386007,6
153620742,25
152940631,28
154253435,4
153195613,264
155282741,39
153941434,17
155799110,9
153793459,40
153829964,43
162013255,65
153757598,3
160340960,4
153615533,342
160418993,14
154322314,53
162148456,5
149985577,21
154327351,1
152268873,28
155066965,36
153105130,88
154685974,295
158568251,48
154432565,23
160593137,116
157688160,223
154990317,58
153471678,68
150540666,1
157284976,5
150458653,113
154004057,19
154178034,1
161977324,41
153781589,102
154596837,80
152627295,2
157270685,145
160190105,76
160551791,5
153936058,1
160345966,10
156823918,15
160828933,140
154239447,63
156700686,140
156123606,2
156809334,2
154991476,29
162094365,168
153087608,6
153823998,60
153187687,5
157286374,24
160363411,1
158331150,18
154397813,17
159840126,17
149875007,3
156078774,55
156653285,195
150238981,7
154061587,2
156817312,26
153828107,35
154931380,16
154586981,1
160618520,26
156333440,75
160602800,24
161267176,124
156728641,16
160956058,39
157098733,53
154045594,52
153616819,3
161510333,14
160672455,21
154841877,29
150085708,24
156141319,44
161774761,2
156978311,43
161886221,7
161934607,59
151301341,4
160013870,80
154888379,94
151476804,164
161247011,103
152499206,50
153969268,41
155668848,446
160566434,24
154308128,3
156961168,36
161278486,65
154287573,78
153110166,2
149898101,2
154671732,4
158104718,56
152943936,24
155125252,5
154313573,14
157871568,57
155280049,208
161693298,467
151878567,11
157588259,9
157036418,180
153348648,52
154177807,3
159718204,8
155957337,239
154037875,62
158724952,17
156185495,27
152665075,6
157112213,70
154341778,42
154497032,99
154336892,8
155723042,3
151061012,7
157219680,93
160525112,1
150515379,5
158477722,43
153973966,15
154003497,1
160806014,47
153593464,20
160648389,77
154135311,26
152646160,17
156983321,206
153598180,2
156724556,1
153749147,12
153044854,2
154427484,84
153822803,43
157465377,17
155643990,161
154740802,21
153527425,4
162192018,25
157876506,24
153803741,98
155447125,101
156968177,8
151152338,14
154930275,42
158582067,1
162356475,11
155167789,70
157286392,5
162223319,12
156961537,2
157161189,3
162314917,1
156728470,14
156801689,38
156407803,1
157075269,45
154103396,38
159691902,7
153497347,42
155429955,8
151514679,30
157332866,7
153913210,9
150409395,94
158357800,33
155806780,127
154000956,10
156837445,1
161611862,28
151385044,1
159503984,10
154351199,14
156798630,22
153562986,40
161250430,5
156276371,24
150384190,51
159224021,55
154007374,75
153689724,119
155019847,12
150099670,298
158766314,12
150066675,77
151577918,5
156803282,15
155190846,5
152159908,2
155526902,23
153808204,117
154929466,37
154321045,36
156653244,47
152349485,10
155531556,44
157422199,1
151954027,2
161328599,1
153481438,80
155268271,15
157898943,1
157811570,72
160349087,26
156869212,119
157143094,98
151878742,2
162200360,40
155424328,72
155018305,8
161974648,39
161489272,24
153582698,33
155295889,7
157237110,10
151922095,63
153728714,7
154315838,26
154045760,1
153539926,43
153028446,6
153480835,363
152545166,7
156440194,19
158168444,37
152923085,96
159325821,64
152192758,6
153885067,95
154320448,63
156794545,137
151481026,14
153614478,73
153808416,1
157792895,28
158791969,1
158409711,193
154285404,27
155673772,61
158812308,3
154944506,28
152658201,35
155359410,433
160810436,39
158409125,28
150327470,18
162153128,238
156255849,3
153798476,2
153006513,29
152663882,89
161806600,70
162167208,177
157509471,66
157983178,29
157363781,49
159461687,62
161629900,28
153870534,2
151326066,4
162205912,268
150805664,65
158029784,19
156379921,3
150206957,25
155576830,52
161433095,5
153237991,91
155950887,4
160172671,77
154669904,99
158657057,2
150198513,8
155518258,59
153841188,16
161239150,2
158045077,91
157811590,180
154002408,3
161989401,2
159774005,42
159862340,48
153384260,6
160680271,6
154034478,5
156418132,5
152621288,7
158392906,173
160964733,23
155126513,322
154058478,41
153977290,2
153897497,102
159200981,1
153565939,1
156708152,8
155805764,4
156437649,62
157738812,110
153254137,48
151068456,15
160382572,10
157918987,29
161800410,2
155532377,7
155873769,6
160522938,72
162180501,1
160421343,169
160325568,11
157703760,26
151429631,64
162307426,5
160859848,1
153993580,65
159237727,16
150292959,13
153679069,74
156841155,177
157168299,29
154046346,91
154915645,1
48860926,50
58658159,51
45829326,58
76244268,3
43622599,85
43604296,137
59648752,28
55555841,153
100700921,8
29411689,19
75128156,1
60727177,143
64246595,129
31766342,271
28152964,158
44675855,30
25102278,331
33487485,33
30742674,66
29847641,103
38308521,39
36186315,24
30416458,1
30416382,2
26411838,51
28777823,2
25131500,2
34617504,39
35999772,45
55988302,4
50788607,106
32969792,20
32630051,38
32651087,62
55676289,7
33112636,63
39831052,4
37967023,12
25902826,33
32630251,46
25587688,78
96762199,208
34875243,267
34823004,62
29654083,7
29524382,2
65769868,29
35693619,206
35763746,69
35769469,141
35529370,10
35509282,138
88869328,8
35896608,79
35531177,46
35581103,40
37962975,21
35512884,107
38869641,61
42687456,21
36149027,72
37824208,17
118545599,87
73527048,19
104272476,4
42844821,109
85474024,19
107154514,30
99824817,16
66104376,75
69354944,42
140834737,67
50125280,24
50255955,22
43791288,51
43695780,38
116524235,44
43995133,69
51669376,24
43649989,89
59481758,19
66455613,18
34199897,106
30955865,285
30931834,68
49252099,3
50038099,280
31642920,28
50053920,90
114060740,40
30957118,27
33511741,84
139610159,9
84102110,228
33733910,97
39436306,60
97299274,309
36990376,150
35602202,78
135872472,38
108986286,24
45931774,19
31417129,314
44721313,61
42957544,14
61353545,56
61334400,41
61467904,31
33356177,243
33495242,77
41710053,289
40903952,19
43144019,210
129891335,43
37489258,82
44084086,99
120465450,52
44295443,5
91991551,1
28365445,102
28393400,4
47402460,27
33466364,173
100903681,37
91028941,3
25875906,26
26482553,49
38339990,30
41216558,49
54611453,75
41155706,10
41131534,51
109048531,2
45425269,41
49328368,5
41221336,127
131463469,29
41133829,56
42953617,26
45365589,18
95293886,2
48417223,20
74779981,1
45372907,23
41136726,41
41134696,15
133763354,18
45466039,85
54145311,76
25896639,41
30601549,58
32836563,84
30388163,65
28296275,84
28276701,138
28480124,94
37729915,54
28321980,96
36581178,86
28646758,75
31521391,22
30287610,39
28240364,106
36429486,49
28275219,94
30251443,35
28346263,73
48363660,84
30281675,81
30247976,39
28353350,27
28394856,81
30351312,48
28815035,25
28319880,66
30281532,7
30378752,12
28239185,40
28379637,24
28270681,28
28326783,9
28456833,81
30247193,70
28452770,103
28258444,16
30298101,40
31128609,43
28260098,10
44031918,108
28245761,31
38858402,53
28803488,40
30320862,237
28295373,42
32329984,129
56872347,33
30252408,30
30432282,54
28338208,60
30349147,13
28422525,139
30258882,180
145230073,28
153202564,1
29439935,70
51282394,33
48534417,11
31113054,103
50622040,10
29435792,88
41709601,38
26421955,244
30664636,9
26422371,37
26395240,48
26395598,53
133950381,8
36502128,13
29414785,91
99911993,147
50848269,75
51257295,50
70507894,71
64033135,48
50108135,10
50154172,67
114777698,197
60350970,2
56825883,14
51350968,113
50129985,60
54413695,17
50108245,14
50117800,28
50225890,61
112438155,16
50444356,58
50113467,5
50514496,47
50505496,199
50115089,60
50106219,85
50527708,66
71040280,156
50111744,27
50162923,19
116583966,45
50110665,89
55523744,35
50115379,77
51339825,25
54858443,139
50491106,38
50145092,133
88814451,99
50127725,42
113631612,34
50120700,11
55782382,46
54221180,33
55744950,35
50741340,85
50113822,121
50932683,26
159908734,2
64740053,40
50128406,28
114242229,158
50154341,45
50868095,34
45712119,147
48037037,15
48666504,56
28466072,127
30456670,32
37225976,46
31596000,299
42364609,158
32054317,38
94696859,4
30251155,162
61470513,153
62789375,238
31783929,39
97351918,49
47017852,5
48061686,29
26666746,78
39882982,232
28686960,134
90124594,50
87965709,24
106705547,30
92123415,63
47619600,93
36392847,79
121030562,89
138439949,118
31232144,28
39974223,395
44382485,46
99300778,19
31711570,151
31164224,80
36278161,74
51528303,106
160946018,21
73331187,33
44097967,63
33341897,229
113684408,34
31288727,136
50101884,17
42916634,18
102202414,132
143357997,12
44336379,53
68855777,94
35606123,60
40911195,28
32096867,37
39400111,251
34392840,37
109562912,83
32094191,80
32101690,63
32309288,23
32126348,126
33655413,69
35239692,25
42150790,74
81276345,236
54256436,42
89436462,52
80147671,87
79988552,27
45339203,12
78280384,98
133937645,55
102425754,23
48887258,96
31683477,146
81492111,53
38267885,45
34795809,96
71010715,45
155944874,10
159852950,19
29535616,131
31189021,18
49256475,1
39878172,282
30843118,30
38338540,31
33456754,9
28960144,69
115373007,13
33644814,66
35746478,99
30678102,53
30605766,403
36201299,102
30627276,39
35060665,196
33393100,15
31525376,207
43121217,12
61761257,60
37585633,21
30226504,108
34899732,256
34912022,16
31383927,133
38119253,44
68027005,175
84711517,98
43762518,50
69988249,65
41475237,27
125848990,18
89349261,111
29350785,217
29708847,49
53609023,7
50890092,15
34319714,197
45175082,279
34945643,103
50959634,128
63055536,107
63131656,5
43396278,110
50825101,71
52475994,97
34384732,35
71627537,133
68967377,190
51196647,35
50818075,167
72135872,21
50897112,33
34631552,47
36680313,82
38366502,81
34717909,396
34481947,70
50841228,77
48035535,12
158721747,23
39359262,335
42018003,56
61205002,1
38959503,110
34297651,67
34406352,155
58512604,12
50963596,78
50835802,28
34537944,81
39360518,18
51071457,129
34733314,616
50833133,44
55469995,61
50843100,139
34299173,112
34298676,14
72840770,17
53884998,168
44966846,163
52671157,176
54400808,15
34317158,111
50921243,186
52502937,118
50873590,57
36585490,67
75450840,12
41038142,281
48315902,68
50851499,14
77117815,155
146565190,59
35768539,97
35294369,25
41202902,17
34605868,158
41209398,105
35188207,81
40399166,42
60265751,39
41168384,115
71222784,96
157615321,7
47844834,334
41266575,8
158538505,2
70475694,19
84411133,240
30688657,43
45791479,74
59970973,11
59451605,1
54673658,112
148086318,16
54624057,9
54679321,54
66715116,2
159220513,116
73699435,1
62387115,8
54696482,22
34720914,116
67116876,150
42818603,65
42817352,33
83631718,87
49580290,118
48352773,63
97064648,8
61108085,8
42689997,39
94355786,11
31566196,3
87303727,5
31608783,18
63244652,16
44847686,17
95936626,13
50394042,26
65084069,17
70701377,3
72972844,233
50931610,72
119865058,10
66685397,24
35864599,41
39447414,6
89946525,43
37602854,235
35802851,53
35910833,118
86201959,97
35917329,18
36005476,177
35804187,644
35802868,313
39425657,51
35965096,61
39628991,39
78651172,15
32663755,67
64794319,217
129990078,3
38967384,19
44380275,128
41738692,7
41141756,19
83403216,7
41913496,2
88959204,47
49468276,122
91455488,10
42384343,4
43052837,16
31636298,172
45785947,2
44084221,38
106140729,1
79165928,1
133163129,1
45140108,18
55525582,21
36587445,11
41032555,5
47562823,22
38996339,2
133427523,1
159580720,60
96693916,48
47282637,21
37937312,98
67772939,25
32064477,27
48651968,36
39137158,287
55661787,82
31128371,118
30917469,27
34318845,55
30681799,55
32754053,7
148373941,16
148654928,185
159642013,18
147763936,70
41471760,48
47056903,33
32427252,51
47230347,20
41827660,21
48591771,418
33386256,83
35574689,14
44865390,121
44766284,19
35545384,50
40401889,34
42994286,74
45815640,145
44978932,95
88374056,5
122251525,18
122208301,163
128401856,3
135949336,58
122236679,42
122556149,19
122869842,127
122191247,37
35908464,12
30716534,111
51445395,4
44637853,5
160817063,45
142262529,5
145808828,1
138269068,1
140228788,48
154657590,15
135745317,27
122484630,51
138838526,1
135137691,12
119725289,1
158979418,12
145159030,17
160403680,7
128755079,9
144621309,1
134076159,11
137195707,3
125071469,14
121377184,22
126080576,1
146375898,7
137685503,2
122047704,12
125667879,1
119486580,1
145381893,29
141801164,14
137122258,27
121339603,38
127953023,3
157970863,4
155032457,34
124460466,20
136374675,2
130374170,2
135952626,41
124911904,18
157384177,4
155493445,2
119815829,10
144475751,1
160559765,3
155938565,4
137168804,3
140164218,55
145336532,1
154329451,25
149169389,1
154583447,9
134491176,5
156009949,1
149199860,7
154379428,1
154956876,7
148960283,7
138281908,20
154689371,2
153932942,2
141780181,2
121262113,6
131616380,5
160124685,23
138618987,2
121118419,4
142741055,7
155449246,59
127722923,4
156517159,1
160149809,9
133121840,3
139560340,4
160219797,11
129109230,64
66042046,12
157599869,41
55285207,146
73450171,48
69739343,2
102358528,85
123707046,107
57708683,86
95995532,19
130938933,95
135007731,7
54296927,21
116751784,86
73842146,7
118704225,17
50502294,232
126163330,80
50393630,106
54264466,28
74057501,25
58697549,107
50447895,8
50457140,188
76916842,25
79019917,112
56461438,13
117404028,204
125319708,62
76204836,273
131174696,47
101687802,39
50361753,66
153394526,28
149482000,29
78739118,57
51112270,152
77308380,13
54093634,115
134793019,15
58345258,16
139508754,35
128220205,1
38589827,28
47265356,1
35979049,36
53043767,20
76353366,134
113687553,52
48410983,130
42205893,54
139090424,60
53002971,59
85285807,32
45107694,133
45786552,39
90297693,6
45092570,72
56489121,15
141076111,43
114773106,1
136190531,23
81630457,44
76255618,5
128915368,23
70046294,12
132958262,3
50647857,4
124366233,35
62355612,12
65875069,59
123108011,27
102147491,38
119785992,2
87967232,121
77506372,2
66909271,10
31027099,74
47153711,7
50154842,34
32598890,44
47155372,6
47075410,21
47055627,35
47154212,112
31492743,36
61821818,143
47271581,182
31579216,20
47082361,47
30782794,94
47111498,16
47197303,48
30925234,1
47080309,24
47197856,9
47067897,68
44941829,26
30798485,100
47060352,76
30812828,112
155913137,36
145169749,90
53948799,153
102814024,7
51061681,198
103602767,64
113071984,13
50284707,76
63322834,46
50744519,47
63355681,522
50755934,17
51273654,81
157620304,9
47399328,43
144155617,1
63336735,21
50749189,48
91352859,11
45891905,30
61926036,1
146969106,59
44441481,38
76563691,17
36425989,33
162001296,5
41910942,6
45557654,17
147829162,62
44542303,87
87741326,18
50124830,180
38922969,18
113010162,16
112000066,13
43013426,142
94367912,88
42563040,50
84466393,4
48558963,94
123938490,2
145007871,1
39242536,4
49329898,25
35054937,56
34887960,65
120088255,24
43322231,27
32093096,68
49151589,70
35608871,267
32103123,215
53880819,245
32096664,108
33879640,131
115842281,33
74256118,4
47404122,46
32195732,106
59297177,71
41765595,19
42404052,486
40253073,7
41895409,123
42890214,33
42255186,43
42221629,36
69902548,26
36519503,159
95558532,4
43801238,9
102950823,35
43783665,1
43781628,21
36779445,20
41821785,16
130718136,11
36615183,27
41760879,22
41858546,19
41722209,50
41724511,12
30915733,98
41739777,3
41770686,6
42368627,13
41876945,71
46209637,48
74696166,3
42255684,25
31693474,13
41743420,49
41727295,33
45270711,13
41780899,38
30916898,203
91140734,11
36457817,35
35648041,137
41808067,47
34750450,6
39040735,39
124951014,10
33297977,7
40377717,20
49406967,328
49217700,11
